Sentence,Aspect,Sentiment,PartyLabel
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow $T$ to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.",petitioner,1,0
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow $T$ to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.", she,1,0
$T$’s plea-stage counsel provided inadequate representation,lee,0,0
$T$’s plea-stage counsel provided inadequate representation, counsel,-1,0
The argument that $T$ state-law claims are pre-empted because it is imposs ible for Wyeth to comply with both the state-law duties underlying those claims and its federal labeling duties is rejected.,levine,1,1
this obvious objection lest an objection on behalf of $T$ alone leave with the jury the impression,Glasser,1,0
"$T$ young age, his maturity and moral responsibility were sufficiently developed to justify the sentence of death.",his,-1,0
$T$ states that he never communicated his views about Fitzgerald to any official of the Defense Department.,Butterfield,1,0
$T$ states that he never communicated his views about Fitzgerald to any official of the Defense Department., he,1,0
$T$ states that he never communicated his views about Fitzgerald to any official of the Defense Department., his,1,0
"The record contains evidence that the physician assistant administered a greater dose than the label prescribed, that she may have inadvertently injected the drug into an artery rather than a vein, and that she continued to inject the drug after $T$ complained of pain.",levine,-1,1
"The record contains evidence that the physician assistant administered a greater dose than the label prescribed, that she may have inadvertently injected the drug into an artery rather than a vein, and that she continued to inject the drug after $T$ complained of pain.",she,-1,1
"In the Court of Appeals, $T$ defended the District Court dismissal of the complaint on the ground that there was no allegation that interstate commerce would be affected by respondent removal from the Midway medical staff.",Petitioner,1,0
"$T$ found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them he was ""bored being here listening"" and returned to his cell.",Counsel,0,0
"$T$ found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them he was ""bored being here listening"" and returned to his cell.", him,-1,0
"$T$ found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them he was ""bored being here listening"" and returned to his cell.", Rompilla,-1,0
"$T$ found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them he was ""bored being here listening"" and returned to his cell.", his,-1,0
"$T$ found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them he was ""bored being here listening"" and returned to his cell.", he,-1,0
"$T$ Irl Shutts, Robert Anderson, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties  ",respondents,1,1
"$T$ Irl Shutts, Robert Anderson, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties  ", Shutts,1,1
"$T$ Irl Shutts, Robert Anderson, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties  ", Anderson,1,1
$T$ had sufficiently investigated the mitigation possibilities.,trial counsel,1,0
$T$ wife left him,his,0,0
"After the 2003 interview, Shatzer was released back into the general prison population where $T$ was serving an unrelated sentence.",he,1,1
"After the 2003 interview, Shatzer was released back into the general prison population where $T$ was serving an unrelated sentence.",shatzer,1,1
"In particular, there were three circumstances which made the $T$ failure to examine Rompilla prior conviction file unreasonable.",attorney,-1,0
"In particular, there were three circumstances which made the $T$ failure to examine Rompilla prior conviction file unreasonable.", Rompilla,-1,0
"The evidence at trial left no doubt that on the night of January 22-23, 1983, $T$ brutally and with premeditation murdered his former brother-in-law, Charles Keene, the motive evidently being, at least in part, Keene physical abuse of Thompson sister.",thompson,-1,0
"The evidence at trial left no doubt that on the night of January 22-23, 1983, $T$ brutally and with premeditation murdered his former brother-in-law, Charles Keene, the motive evidently being, at least in part, Keene physical abuse of Thompson sister.", his,-1,0
The claim of Kretske and Roth that the admission of these reports was prejudicial to Kaplan and that they are entitled to take advantage of that error ignores the fact that they were admitted against $T$ alone.,Glasser,1,0
The claim of Kretske and Roth that the admission of these reports was prejudicial to Kaplan and that they are entitled to take advantage of that error ignores the fact that they were admitted against $T$ alone.,kretske,1,0
The claim of Kretske and Roth that the admission of these reports was prejudicial to Kaplan and that they are entitled to take advantage of that error ignores the fact that they were admitted against $T$ alone., Roth,1,0
The claim of Kretske and Roth that the admission of these reports was prejudicial to Kaplan and that they are entitled to take advantage of that error ignores the fact that they were admitted against $T$ alone., they,1,0
"Maurice Thomas testified that he saw the attack, identified some Petitioner as participants, and later overheard petitioner Catlett say that $T$ “had to kill her.”",they,-1,0
"Maurice Thomas testified that he saw the attack, identified some Petitioner as participants, and later overheard petitioner Catlett say that $T$ “had to kill her.”",Petitioner,-1,0
"Maurice Thomas testified that he saw the attack, identified some Petitioner as participants, and later overheard petitioner Catlett say that $T$ “had to kill her.”", catlett,-1,0
"The first count of petitioner complaint alleges that $T$ refusal to serve petitioner ""deprived [her] of the privilege of equal enjoyment of a place of public accommodation by reason of her association with Negroes and [she] was thereby discriminated against because of race in violation of the Constitution of the United States and of Title 42 United States Code, Section 1983.""",Kress,-1,1
